contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
FDX220414P00207500,207.5,1.95,2.59,-0.51,-25.373135,25.0,245,0.2534254345703125,True,2022-04-14,False,2.27,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00210000,210.0,4.45,4.9,-0.3800001,-9.547742,81.0,1499,0.31055376953124997,True,2022-04-14,False,4.675000000000001,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00212500,212.5,6.95,7.35,-0.099999905,-1.5151501,6.0,345,0.38281867187499996,True,2022-04-14,False,7.15,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00215000,215.0,9.4,9.85,0.6999998,7.8563395,6.0,360,0.48438015625,True,2022-04-14,False,9.625,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00217500,217.5,11.9,12.35,1.7000008,16.472876,14.0,241,0.5820354296875,True,2022-04-14,False,12.125,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00220000,220.0,14.3,14.85,-0.60999966,-4.481996,37.0,2407,0.6757844921875001,True,2022-04-14,False,14.575,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00222500,222.5,16.8,17.35,-0.34000015,-2.0923085,1.0,151,0.7656273437500001,True,2022-04-14,False,17.075000000000003,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00225000,225.0,19.45,19.9,-0.65999985,-3.514376,5.0,169,0.93164130859375,True,2022-04-14,False,19.674999999999997,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00227500,227.5,21.85,22.4,-1.6499996,-7.284767,1.0,38,1.0234423828125,True,2022-04-14,False,22.125,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00230000,230.0,24.4,24.9,-0.6100006,-2.5416694,29.0,1003,1.11328568359375,True,2022-04-14,False,24.65,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00232500,232.5,26.75,27.4,0.0,0.0,8.0,37,1.19922275390625,True,2022-04-14,False,27.075,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00235000,235.0,29.4,29.95,0.0,0.0,2.0,53,1.359378203125,True,2022-04-14,False,29.674999999999997,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00237500,237.5,31.65,33.0,0.0,0.0,2.0,47,1.1953165234375,True,2022-04-14,False,32.325,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00240000,240.0,34.35,34.9,-0.15000153,-0.4418307,7.0,1158,1.4492215039062502,True,2022-04-14,False,34.625,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00242500,242.5,36.55,37.7,0.0,0.0,2.0,20,1.89453177734375,True,2022-04-14,False,37.125,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00245000,245.0,39.15,39.95,0.0,0.0,1.0,0,1.6953140234375002,True,2022-04-14,False,39.55,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00250000,250.0,44.4,45.0,0.0,0.0,5.0,261,1.9296878515625,True,2022-04-14,False,44.7,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00260000,260.0,54.2,54.95,0.0,0.0,3.0,157,2.156254609375,True,2022-04-14,False,54.575,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00270000,270.0,64.25,65.0,0.0,0.0,1.0,18,2.535159912109375,True,2022-04-14,False,64.625,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00280000,280.0,74.0,75.1,0.0,0.0,3.0,0,2.9746119384765626,True,2022-04-14,False,74.55,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00290000,290.0,84.05,85.0,0.0,0.0,12.0,0,3.0742210644531247,True,2022-04-14,False,84.525,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00300000,300.0,94.05,95.2,10.699997,12.868307,7.0,20,3.6562508593750005,True,2022-04-14,False,94.625,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00310000,310.0,107.75,109.3,0.0,0.0,16.0,0,6.121096098632812,True,2022-04-14,False,108.525,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00320000,320.0,105.9,107.7,0.0,0.0,1.0,16,1.0000000000000003e-05,True,2022-04-14,False,106.80000000000001,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00330000,330.0,97.1,99.35,0.0,0.0,2.0,0,1.0000000000000003e-05,True,2022-04-14,False,98.225,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
FDX220414P00350000,350.0,102.55,105.7,0.0,0.0,,1,1.0000000000000003e-05,True,2022-04-14,False,104.125,Industrials,Integrated Freight & Logistics,0.27644,205,buy,296,205.22,290.15,360,0.52,9.133066,222.5934,2,2022-04-14 11:20:44.453816
OXY220414C00015000,15.0,24.65,25.15,0.0,0.0,1,88,1.0000000000000003e-05,True,2022-04-14,True,24.9,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00020000,20.0,37.0,37.3,0.0,0.0,1,0,1.0000000000000003e-05,True,2022-04-14,True,37.15,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00025000,25.0,33.95,34.2,0.0,0.0,1,8,1.0000000000000003e-05,True,2022-04-14,True,34.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00028000,28.0,31.0,31.15,3.5,12.411347,2,419,1.0000000000000003e-05,True,2022-04-14,True,31.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00029000,29.0,29.95,30.2,2.5499992,9.107141,10,160,1.0000000000000003e-05,True,2022-04-14,True,30.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00030000,30.0,29.05,29.2,0.0,0.0,1,524,1.0000000000000003e-05,True,2022-04-14,True,29.125,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00031000,31.0,28.0,28.2,0.0,0.0,1,295,1.0000000000000003e-05,True,2022-04-14,True,28.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00032500,32.5,24.6,25.4,0.0,0.0,5,20,1.0000000000000003e-05,True,2022-04-14,True,25.0,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00034000,34.0,24.95,25.2,-1.25,-4.743833,10,38,1.0000000000000003e-05,True,2022-04-14,True,25.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00035000,35.0,24.0,24.2,-0.45999908,-1.8806179,2,1598,1.0000000000000003e-05,True,2022-04-14,True,24.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00036000,36.0,23.0,23.2,0.0,0.0,3,332,1.0000000000000003e-05,True,2022-04-14,True,23.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00037000,37.0,22.0,22.25,0.0,0.0,2,66,1.0000000000000003e-05,True,2022-04-14,True,22.125,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00038000,38.0,20.95,21.2,-0.25,-1.1389521,3,379,1.0000000000000003e-05,True,2022-04-14,True,21.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00039000,39.0,19.95,20.15,0.049999237,0.24875242,35,406,1.0000000000000003e-05,True,2022-04-14,True,20.049999999999997,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00040000,40.0,19.05,19.2,-0.84000015,-4.2126384,19,5921,1.0000000000000003e-05,True,2022-04-14,True,19.125,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00041000,41.0,18.0,18.2,0.0,0.0,4,356,1.0000000000000003e-05,True,2022-04-14,True,18.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00042000,42.0,16.95,17.2,-0.44999886,-2.5862005,23,308,1.0000000000000003e-05,True,2022-04-14,True,17.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00043000,43.0,15.95,16.2,0.0,0.0,1,133,1.0000000000000003e-05,True,2022-04-14,True,16.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00044000,44.0,15.0,15.2,-0.77000046,-4.9613433,30,152,1.0000000000000003e-05,True,2022-04-14,True,15.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00045000,45.0,14.0,14.2,-0.6700001,-4.6143255,5,2967,1.0000000000000003e-05,True,2022-04-14,True,14.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00046000,46.0,12.95,13.15,-0.1600008,-1.1552404,1,270,1.0000000000000003e-05,True,2022-04-14,True,13.05,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00047000,47.0,11.85,12.15,0.0,0.0,8,929,1.0000000000000003e-05,True,2022-04-14,True,12.0,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00048000,48.0,11.0,11.2,0.45000076,4.241289,3,1044,1.0000000000000003e-05,True,2022-04-14,True,11.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00049000,49.0,9.95,10.2,-0.6000004,-5.671081,8,42,1.0000000000000003e-05,True,2022-04-14,True,10.075,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00050000,50.0,9.0,9.2,-0.59000015,-6.210528,124,11425,1.0000000000000003e-05,True,2022-04-14,True,9.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00051000,51.0,8.0,8.2,-0.2800002,-3.4567926,5,68,1.0000000000000003e-05,True,2022-04-14,True,8.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00052000,52.0,7.0,7.2,-0.13999987,-1.8691572,160,210,1.0000000000000003e-05,True,2022-04-14,True,7.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00052500,52.5,6.5,6.7,-0.73,-10.310735,15,11856,1.0000000000000003e-05,True,2022-04-14,True,6.6,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00053000,53.0,6.05,6.2,-1.1500001,-16.151688,32,242,1.0000000000000003e-05,True,2022-04-14,True,6.125,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00054000,54.0,5.0,5.2,-0.48999977,-8.925315,1,518,1.0000000000000003e-05,True,2022-04-14,True,5.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00055000,55.0,4.0,4.2,-0.53999996,-11.73913,1668,11091,1.0000000000000003e-05,True,2022-04-14,True,4.1,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00056000,56.0,2.96,3.2,-0.63999987,-18.028166,14,861,1.0000000000000003e-05,True,2022-04-14,True,3.08,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00057000,57.0,2.04,2.18,-0.6799998,-25.954193,315,959,1.0000000000000003e-05,True,2022-04-14,True,2.1100000000000003,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00057500,57.5,1.53,1.7,-0.7700001,-35.000004,118,4228,1.0000000000000003e-05,True,2022-04-14,True,1.615,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00058000,58.0,1.09,1.22,-0.58000004,-32.954548,182,2323,1.0000000000000003e-05,True,2022-04-14,True,1.155,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00059000,59.0,0.4,0.44,-0.72,-64.86487,2972,3123,0.0976652734375,True,2022-04-14,True,0.42000000000000004,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00060000,60.0,0.09,0.12,-0.47,-82.45614,7703,25288,0.26367923828125,False,2022-04-14,True,0.105,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00061000,61.0,0.03,0.03,-0.22,-88.0,2254,4437,0.32813171874999997,False,2022-04-14,True,0.03,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00062000,62.0,0.0,0.01,-0.11,-91.66667,782,8800,0.398443515625,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00062500,62.5,0.0,0.01,-0.05,-71.42857,228,6254,0.46094289062500005,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00063000,63.0,0.0,0.01,-0.060000002,-85.71429,345,2720,0.51562984375,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00064000,64.0,0.0,0.02,-0.02,-66.66667,167,3343,0.64062859375,False,2022-04-14,True,0.01,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00065000,65.0,0.0,0.02,-0.02,-66.66667,200,9536,0.7500025,False,2022-04-14,True,0.01,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00066000,66.0,0.0,0.01,-0.01,-33.333336,29,1674,0.8125018749999999,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00067000,67.0,0.0,0.01,0.0,0.0,25,2027,0.9062509375,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00067500,67.5,0.0,0.03,0.0,0.0,2,507,1.0781296093750001,False,2022-04-14,True,0.015,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00069000,69.0,0.0,0.03,0.0,0.0,19,350,1.2343788281249999,False,2022-04-14,True,0.015,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00070000,70.0,0.0,0.01,-0.01,-50.0,99,4991,1.1875040625,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00071000,71.0,0.01,0.02,0.0,0.0,48,273,1.4375028125,False,2022-04-14,True,0.015,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00072000,72.0,0.0,0.02,0.0,0.0,25,160,1.46875265625,False,2022-04-14,True,0.01,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00073000,73.0,0.0,0.02,-0.01,-50.0,50,378,1.5625021874999998,False,2022-04-14,True,0.01,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00075000,75.0,0.0,0.02,-0.01,-50.0,580,10638,1.75000125,False,2022-04-14,True,0.01,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00080000,80.0,0.0,0.01,0.0,0.0,3,4831,2.000005,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00084000,84.0,0.0,0.01,0.0,0.0,7,321,2.3125042187499996,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00085000,85.0,0.0,0.01,0.0,0.0,29,1861,2.3750040624999995,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00090000,90.0,0.0,0.01,0.0,0.0,1,205,2.68750328125,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414C00093000,93.0,0.0,0.01,0.0,0.0,443,618,2.8750028125,False,2022-04-14,True,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00015000,15.0,0.0,0.01,0.0,0.0,23,406,8.75000453125,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00020000,20.0,0.0,0.01,0.0,0.0,10,166,7.00000125,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00025000,25.0,0.0,0.01,0.0,0.0,20,2293,5.500003124999999,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00028000,28.0,0.0,0.01,0.0,0.0,1,280,4.875003906249999,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00029000,29.0,0.0,0.01,0.0,0.0,1,1386,4.7500040624999995,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00030000,30.0,0.0,0.01,0.0,0.0,11,975,4.500004375,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00031000,31.0,0.0,0.01,0.0,0.0,1,5479,4.2500046875,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00034000,34.0,0.0,0.01,0.0,0.0,1,245,3.750000625,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00035000,35.0,0.0,0.01,0.0,0.0,2,4794,3.50000125,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00036000,36.0,0.0,0.01,0.0,0.0,10,2220,3.3750015624999996,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00037000,37.0,0.0,0.01,0.0,0.0,15,1355,3.1250021875,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00038000,38.0,0.0,0.01,0.0,0.0,8,830,3.0000025,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00039000,39.0,0.0,0.01,0.0,0.0,2,1042,2.8750028125,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00040000,40.0,0.0,0.01,0.0,0.0,5,10757,2.68750328125,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00041000,41.0,0.0,0.01,0.0,0.0,2,4496,2.50000375,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00042000,42.0,0.0,0.01,0.0,0.0,11,1018,2.3750040624999995,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
OXY220414P00043000,43.0,0.0,0.01,0.0,0.0,30,746,2.2500043749999996,False,2022-04-14,False,0.005,Energy,Oil & Gas E&P,0.6278699600000001,36,buy,69,59.43,65.98,88,0.32,10.282005999999999,50.6338,2.4,2022-04-14 11:20:49.715819
